event_id,event_seq,shift_hour_at_event,hours_remaining_in_shift,rul_numeric,kpi_score,n_kpi_bad,recent_temp_dev_c,recent_vibration_mm_s,recent_waste_kg_last_hour,recent_oee_pct,operator_skill_level,on_hold_inventory_kg_current,action_freq_same_situation_2w,action_freq_same_situation_2m,action_success_rate_2m,status,criticality,asset_type,qc_nogo,plant,state,action_id,t_resolve_min,unplanned_downtime_remaining_shift_min,waste_kg_remaining_shift,temp_deviation_c_avg,vibration_mm_s_avg,production_goal_pct_remaining,true_efficiency_pct_remaining,consumer_complaints_expected,quality_ok_pct_remaining,operator_satisfaction_1_5,on_hold_inventory_kg_generated,weighted_kpi_impact
EV-00122,122,5,3,99.0,40.0,2,1.64,6.42,24.2,67.4,3,96.5,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Frito-Lay-West,AZ,2,59.375,88.97,5.894,0.946,4.806,65.648,61.072,0.851,93.843,4.217,0.0,0.7968
EV-00122,122,5,3,99.0,40.0,2,1.64,6.42,24.2,67.4,3,96.5,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Frito-Lay-West,AZ,3,13.882,86.007,61.935,1.388,5.172,68.446,68.261,0.702,96.897,3.947,56.141,0.8334
EV-00122,122,5,3,99.0,40.0,2,1.64,6.42,24.2,67.4,3,96.5,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Frito-Lay-West,AZ,4,12.801,20.23,87.559,1.495,6.259,74.125,73.046,0.918,92.688,3.933,76.936,0.857
EV-00122,122,5,3,99.0,40.0,2,1.64,6.42,24.2,67.4,3,96.5,1.0,0.714,1.0,Failure Predicted,Medium,Bag Maker,0,Frito-Lay-West,AZ,5,23.567,30.957,43.243,0.82,1.926,91.453,85.016,0.315,97.382,4.673,66.239,0.9199
EV-00122,122,5,3,99.0,40.0,2,1.64,6.42,24.2,67.4,3,96.5,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Frito-Lay-West,AZ,6,20.192,11.94,58.632,1.433,5.929,62.588,61.089,0.574,95.671,2.713,66.435,0.8189
EV-00122,122,5,3,99.0,40.0,2,1.64,6.42,24.2,67.4,3,96.5,0.0,0.0,0.5,Failure Predicted,Medium,Bag Maker,0,Frito-Lay-West,AZ,7,77.806,122.735,83.658,0.656,2.568,54.218,69.776,0.218,94.009,2.677,155.379,0.7456
EV-00123,123,5,3,132.9,61.0,3,1.61,2.76,52.8,53.0,4,0.0,0.0,0.25,1.0,Failure Predicted,Low,Fryer,0,Frito-Lay-West,AZ,1,23.779,20.691,77.137,1.527,2.604,64.635,66.762,0.779,99.552,4.02,78.87,0.8494
EV-00123,123,5,3,132.9,61.0,3,1.61,2.76,52.8,53.0,4,0.0,0.0,0.0,0.5,Failure Predicted,Low,Fryer,0,Frito-Lay-West,AZ,2,73.087,76.524,58.228,1.221,1.835,71.235,65.079,0.647,94.066,2.951,61.019,0.7893
EV-00123,123,5,3,132.9,61.0,3,1.61,2.76,52.8,53.0,4,0.0,0.0,0.0,0.5,Failure Predicted,Low,Fryer,0,Frito-Lay-West,AZ,3,31.592,109.117,71.713,1.342,2.627,73.982,69.948,0.313,90.055,3.865,104.354,0.8232
EV-00123,123,5,3,132.9,61.0,3,1.61,2.76,52.8,53.0,4,0.0,0.0,0.5,1.0,Failure Predicted,Low,Fryer,0,Frito-Lay-West,AZ,4,10.812,55.137,160.02,1.542,2.737,77.076,71.695,0.206,89.019,3.927,62.296,0.8527
EV-00123,123,5,3,132.9,61.0,3,1.61,2.76,52.8,53.0,4,0.0,0.0,0.25,1.0,Failure Predicted,Low,Fryer,0,Frito-Lay-West,AZ,5,34.265,41.595,113.434,1.449,2.484,58.844,57.201,1.334,90.338,2.879,185.373,0.7844
EV-00123,123,5,3,132.9,61.0,3,1.61,2.76,52.8,53.0,4,0.0,0.0,0.0,0.5,Failure Predicted,Low,Fryer,0,Frito-Lay-West,AZ,7,111.029,126.422,214.884,0.644,1.104,64.817,74.218,0.146,96.223,3.52,495.328,0.7306
EV-00124,124,4,4,170.5,34.8,2,2.47,7.94,34.1,50.8,3,138.6,0.0,0.0,0.5,Failure Predicted,Low,Case Line,0,Vancouver,WA,1,28.878,32.78,84.23,1.757,5.804,75.152,70.255,0.75,95.972,3.662,88.856,0.84
EV-00124,124,4,4,170.5,34.8,2,2.47,7.94,34.1,50.8,3,138.6,0.0,0.0,0.5,Failure Predicted,Low,Case Line,0,Vancouver,WA,2,24.166,24.166,57.435,1.615,5.4,79.368,69.241,0.704,95.213,2.436,60.135,0.8407
EV-00124,124,4,4,170.5,34.8,2,2.47,7.94,34.1,50.8,3,138.6,0.0,0.0,0.5,Failure Predicted,Low,Case Line,0,Vancouver,WA,3,36.349,80.891,19.976,2.084,6.467,80.831,75.043,0.579,93.032,3.497,13.0,0.8351
EV-00124,124,4,4,170.5,34.8,2,2.47,7.94,34.1,50.8,3,138.6,0.0,0.167,1.0,Failure Predicted,Low,Case Line,0,Vancouver,WA,4,16.387,22.058,125.911,2.409,7.616,84.257,73.452,0.574,96.504,3.692,52.376,0.8587
EV-00124,124,4,4,170.5,34.8,2,2.47,7.94,34.1,50.8,3,138.6,1.0,0.833,1.0,Failure Predicted,Low,Case Line,0,Vancouver,WA,5,33.808,48.516,80.213,1.235,2.382,78.635,92.735,0.359,94.116,4.455,51.797,0.8869
EV-00124,124,4,4,170.5,34.8,2,2.47,7.94,34.1,50.8,3,138.6,0.0,0.0,0.5,Failure Predicted,Low,Case Line,0,Vancouver,WA,6,7.046,11.752,91.382,1.84,5.816,61.388,72.605,0.532,95.731,2.361,15.583,0.8338
EV-00124,124,4,4,170.5,34.8,2,2.47,7.94,34.1,50.8,3,138.6,0.0,0.0,0.5,Failure Predicted,Low,Case Line,0,Vancouver,WA,7,105.441,113.752,151.807,0.988,3.176,59.632,48.448,0.428,98.092,3.161,289.663,0.7027
EV-00125,125,7,1,407.2,77.1,0,0.97,1.06,10.0,73.4,4,109.1,1.0,1.0,1.0,Working,Low,Case Packer,0,Frito-Lay-East,PA,0,0.0,29.203,9.081,1.12,1.107,97.667,91.566,0.307,100.0,3.644,38.801,0.9505
EV-00125,125,7,1,407.2,77.1,0,0.97,1.06,10.0,73.4,4,109.1,0.0,0.0,0.5,Working,Low,Case Packer,0,Frito-Lay-East,PA,1,45.129,34.74,0.0,0.681,1.014,84.168,76.532,0.572,93.248,3.735,106.939,0.8742
EV-00125,125,7,1,407.2,77.1,0,0.97,1.06,10.0,73.4,4,109.1,0.0,0.0,0.5,Working,Low,Case Packer,0,Frito-Lay-East,PA,2,53.159,53.159,80.808,0.648,0.703,69.033,66.222,1.003,94.424,3.992,51.905,0.8244
EV-00125,125,7,1,407.2,77.1,0,0.97,1.06,10.0,73.4,4,109.1,0.0,0.0,0.5,Working,Low,Case Packer,0,Frito-Lay-East,PA,4,21.022,14.888,5.282,0.948,0.937,83.949,77.849,0.978,89.257,3.363,36.604,0.8912
EV-00125,125,7,1,407.2,77.1,0,0.97,1.06,10.0,73.4,4,109.1,0.0,0.0,0.5,Working,Low,Case Packer,0,Frito-Lay-East,PA,6,13.178,17.066,7.091,0.727,0.936,47.944,59.992,0.369,95.466,2.796,29.461,0.8295
EV-00126,126,2,6,62.5,58.2,2,3.1,3.83,45.4,63.7,3,76.7,0.0,0.0,0.5,Failure Predicted,High,Palletizer,0,Frito-Lay-East,PA,1,40.724,57.513,130.632,2.259,3.5,69.512,74.766,0.381,94.869,3.911,15.436,0.8278
EV-00126,126,2,6,62.5,58.2,2,3.1,3.83,45.4,63.7,3,76.7,0.0,0.0,0.5,Failure Predicted,High,Palletizer,0,Frito-Lay-East,PA,2,51.133,108.831,61.128,2.197,1.976,75.746,67.954,0.269,97.39,3.782,32.82,0.8172
EV-00126,126,2,6,62.5,58.2,2,3.1,3.83,45.4,63.7,3,76.7,0.0,0.0,0.5,Failure Predicted,High,Palletizer,0,Frito-Lay-East,PA,3,27.378,50.109,28.046,2.572,3.729,68.814,66.78,0.665,93.951,3.269,44.59,0.8303
EV-00126,126,2,6,62.5,58.2,2,3.1,3.83,45.4,63.7,3,76.7,0.0,0.0,0.5,Failure Predicted,High,Palletizer,0,Frito-Lay-East,PA,4,12.486,23.12,228.88,2.845,3.266,76.136,73.343,1.194,92.786,3.42,29.647,0.8424
EV-00126,126,2,6,62.5,58.2,2,3.1,3.83,45.4,63.7,3,76.7,1.0,1.0,1.0,Failure Predicted,High,Palletizer,0,Frito-Lay-East,PA,5,15.0,21.961,23.934,1.55,1.149,92.67,73.32,0.636,97.28,3.684,101.172,0.9055
EV-00126,126,2,6,62.5,58.2,2,3.1,3.83,45.4,63.7,3,76.7,0.0,0.0,0.5,Failure Predicted,High,Palletizer,0,Frito-Lay-East,PA,6,10.929,0.0,141.893,2.728,3.285,58.182,70.11,0.421,96.83,2.339,47.599,0.8283
EV-00126,126,2,6,62.5,58.2,2,3.1,3.83,45.4,63.7,3,76.7,0.0,0.0,0.5,Failure Predicted,High,Palletizer,0,Frito-Lay-East,PA,7,77.928,120.779,347.063,1.24,1.532,60.543,51.593,0.114,97.914,2.468,347.602,0.6978
EV-00127,127,4,4,-1.0,20.3,2,14.75,2.96,18.2,69.2,3,231.4,0.0,0.0,0.5,Breakdown,Low,Fryer,1,Frito-Lay-East,PA,2,46.576,75.577,143.224,13.164,2.185,60.281,49.904,0.097,93.522,3.377,109.936,0.7477
EV-00127,127,4,4,-1.0,20.3,2,14.75,2.96,18.2,69.2,3,231.4,0.0,0.5,1.0,Breakdown,Low,Fryer,1,Frito-Lay-East,PA,3,26.467,60.54,63.672,12.926,2.485,59.961,56.285,0.765,95.803,3.562,135.667,0.7846
EV-00127,127,4,4,-1.0,20.3,2,14.75,2.96,18.2,69.2,3,231.4,0.0,0.5,1.0,Breakdown,Low,Fryer,1,Frito-Lay-East,PA,5,37.801,42.708,112.291,13.275,2.664,68.02,61.396,1.465,86.559,2.457,134.061,0.7666
EV-00127,127,4,4,-1.0,20.3,2,14.75,2.96,18.2,69.2,3,231.4,0.0,0.0,0.5,Breakdown,Low,Fryer,1,Frito-Lay-East,PA,7,102.763,102.763,193.058,5.9,1.184,75.708,61.097,0.0,97.049,2.138,383.335,0.7222
EV-00128,128,3,5,-1.0,28.6,3,5.15,0.19,0.0,62.4,4,195.5,0.0,0.0,0.5,Breakdown,Medium,Fryer,1,Frito-Lay-East,PA,2,86.774,113.666,62.288,4.168,0.109,62.61,61.805,0.262,100.0,2.883,88.852,0.756
EV-00128,128,3,5,-1.0,28.6,3,5.15,0.19,0.0,62.4,4,195.5,0.0,0.667,1.0,Breakdown,Medium,Fryer,1,Frito-Lay-East,PA,3,28.344,79.909,53.324,4.978,0.188,67.499,71.56,0.595,91.091,3.684,67.507,0.8301
EV-00128,128,3,5,-1.0,28.6,3,5.15,0.19,0.0,62.4,4,195.5,0.0,0.333,1.0,Breakdown,Medium,Fryer,1,Frito-Lay-East,PA,5,56.552,65.737,58.026,4.635,0.171,63.461,48.81,1.16,81.376,3.276,80.803,0.7652
EV-00128,128,3,5,-1.0,28.6,3,5.15,0.19,0.0,62.4,4,195.5,0.0,0.0,0.5,Breakdown,Medium,Fryer,1,Frito-Lay-East,PA,7,78.065,103.099,115.419,2.06,0.076,77.694,80.321,0.272,96.399,4.296,383.836,0.8124
EV-00129,129,7,1,-1.0,33.1,3,3.06,4.03,38.2,51.3,4,247.2,0.0,0.0,0.5,Breakdown,Medium,Weigher,0,Beloit,WI,2,77.106,88.705,56.383,2.326,2.605,65.664,63.215,0.143,95.922,4.293,57.163,0.7891
EV-00129,129,7,1,-1.0,33.1,3,3.06,4.03,38.2,51.3,4,247.2,0.0,0.0,0.5,Breakdown,Medium,Weigher,0,Beloit,WI,3,32.896,103.73,41.237,2.837,3.55,76.518,75.332,0.361,100.0,3.106,91.962,0.83
EV-00129,129,7,1,-1.0,33.1,3,3.06,4.03,38.2,51.3,4,247.2,0.0,1.0,1.0,Breakdown,Medium,Weigher,0,Beloit,WI,5,38.19,59.792,24.745,1.53,1.209,94.559,78.837,0.412,100.0,3.944,42.094,0.8924
EV-00129,129,7,1,-1.0,33.1,3,3.06,4.03,38.2,51.3,4,247.2,0.0,0.0,0.5,Breakdown,Medium,Weigher,0,Beloit,WI,7,77.038,60.0,238.612,1.224,1.612,82.604,77.109,0.396,99.116,3.095,273.441,0.8007
EV-00130,130,4,4,1077.1,62.0,2,3.06,0.66,6.6,94.3,4,80.4,0.0,0.0,0.5,Working,High,Fryer,0,Frito-Lay-East,PA,1,64.152,94.999,0.0,2.665,0.638,66.771,72.419,1.236,100.0,3.404,57.262,0.8088
EV-00130,130,4,4,1077.1,62.0,2,3.06,0.66,6.6,94.3,4,80.4,0.0,0.0,0.5,Working,High,Fryer,0,Frito-Lay-East,PA,2,60.01,87.761,49.721,1.618,0.487,73.008,68.688,0.376,99.336,4.05,113.179,0.8247
EV-00130,130,4,4,1077.1,62.0,2,3.06,0.66,6.6,94.3,4,80.4,0.0,0.0,0.5,Working,High,Fryer,0,Frito-Lay-East,PA,3,33.769,73.087,31.54,2.837,0.604,63.505,69.852,0.79,93.684,3.566,0.0,0.8281
EV-00130,130,4,4,1077.1,62.0,2,3.06,0.66,6.6,94.3,4,80.4,0.0,0.167,1.0,Working,High,Fryer,0,Frito-Lay-East,PA,4,21.249,23.142,65.16,2.919,0.651,70.241,82.337,0.523,89.509,3.641,7.991,0.8721
EV-00131,131,6,2,234.9,36.2,1,7.74,2.14,29.6,21.2,3,66.7,0.0,0.333,1.0,Failure Predicted,Medium,Thermal Oil,0,Dallas,TX,1,38.256,56.311,53.863,7.027,1.782,80.553,75.886,0.706,95.744,3.958,126.401,0.8483
EV-00131,131,6,2,234.9,36.2,1,7.74,2.14,29.6,21.2,3,66.7,0.0,0.0,0.5,Failure Predicted,Medium,Thermal Oil,0,Dallas,TX,2,69.458,101.141,35.104,5.934,1.711,60.017,72.172,0.924,95.105,2.888,0.0,0.7719
EV-00131,131,6,2,234.9,36.2,1,7.74,2.14,29.6,21.2,3,66.7,0.0,0.333,1.0,Failure Predicted,Medium,Thermal Oil,0,Dallas,TX,3,36.963,86.16,29.241,6.981,1.989,71.004,76.507,0.363,88.815,3.113,128.786,0.8156
EV-00131,131,6,2,234.9,36.2,1,7.74,2.14,29.6,21.2,3,66.7,0.0,0.333,1.0,Failure Predicted,Medium,Thermal Oil,0,Dallas,TX,4,17.665,20.963,54.029,6.832,1.876,84.164,78.983,0.701,91.024,3.632,40.657,0.8784
EV-00131,131,6,2,234.9,36.2,1,7.74,2.14,29.6,21.2,3,66.7,0.0,0.0,0.5,Failure Predicted,Medium,Thermal Oil,0,Dallas,TX,5,39.02,56.555,58.529,6.966,1.926,55.928,46.389,1.653,84.253,3.17,144.27,0.755
EV-00131,131,6,2,234.9,36.2,1,7.74,2.14,29.6,21.2,3,66.7,0.0,0.0,0.5,Failure Predicted,Medium,Thermal Oil,0,Dallas,TX,7,100.128,120.0,172.399,3.096,0.856,65.559,65.897,0.114,96.972,2.442,397.031,0.7231
EV-00132,132,6,2,72.0,33.7,2,1.58,0.31,57.3,49.2,4,69.1,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Modesto,CA,1,33.632,40.267,82.454,1.369,0.258,75.55,67.837,1.283,95.947,3.445,81.897,0.8458
EV-00132,132,6,2,72.0,33.7,2,1.58,0.31,57.3,49.2,4,69.1,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Modesto,CA,2,42.436,78.512,79.976,1.415,0.264,72.734,62.622,0.647,92.378,3.719,7.687,0.8224
EV-00132,132,6,2,72.0,33.7,2,1.58,0.31,57.3,49.2,4,69.1,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Modesto,CA,3,28.31,86.31,32.048,1.487,0.258,76.113,59.309,0.824,95.767,3.511,64.337,0.8344
EV-00132,132,6,2,72.0,33.7,2,1.58,0.31,57.3,49.2,4,69.1,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Modesto,CA,4,17.247,23.004,78.482,1.4,0.269,79.583,71.226,0.716,94.479,3.534,30.446,0.8777
EV-00132,132,6,2,72.0,33.7,2,1.58,0.31,57.3,49.2,4,69.1,1.0,1.0,1.0,Failure Predicted,Medium,Palletizer,0,Modesto,CA,5,58.76,84.176,164.851,1.422,0.279,62.626,56.727,1.255,87.95,2.513,172.786,0.7514
EV-00132,132,6,2,72.0,33.7,2,1.58,0.31,57.3,49.2,4,69.1,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Modesto,CA,6,12.91,4.09,33.615,1.323,0.265,47.851,56.498,0.11,95.873,3.08,33.722,0.8325
EV-00132,132,6,2,72.0,33.7,2,1.58,0.31,57.3,49.2,4,69.1,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Modesto,CA,7,107.63,120.0,144.517,0.632,0.124,61.518,41.79,0.354,98.513,3.981,309.309,0.7157
EV-00133,133,4,4,-1.0,36.8,2,1.05,6.86,15.2,62.5,4,297.8,0.0,0.333,1.0,Breakdown,Medium,Conveyor,0,Killingly,CT,2,67.292,94.677,84.599,0.91,5.332,51.277,53.915,0.557,98.119,3.998,0.0,0.7523
EV-00133,133,4,4,-1.0,36.8,2,1.05,6.86,15.2,62.5,4,297.8,0.0,0.0,0.5,Breakdown,Medium,Conveyor,0,Killingly,CT,3,33.554,60.991,32.103,0.932,6.019,71.515,58.809,0.546,94.081,3.528,63.044,0.8146
EV-00133,133,4,4,-1.0,36.8,2,1.05,6.86,15.2,62.5,4,297.8,0.0,0.667,1.0,Breakdown,Medium,Conveyor,0,Killingly,CT,5,15.0,15.0,64.266,0.525,2.058,81.863,81.115,0.071,97.195,4.183,74.36,0.9068
EV-00133,133,4,4,-1.0,36.8,2,1.05,6.86,15.2,62.5,4,297.8,0.0,0.0,0.5,Breakdown,Medium,Conveyor,0,Killingly,CT,7,101.691,103.778,240.165,0.42,2.744,84.36,64.391,0.316,98.996,1.907,401.34,0.7343
EV-00134,134,6,2,86.9,63.6,2,0.7,4.66,33.5,61.7,2,46.8,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Frito-Lay-West,AZ,1,17.085,17.461,81.253,0.585,3.422,80.049,74.583,0.337,97.854,3.948,122.46,0.8824
EV-00134,134,6,2,86.9,63.6,2,0.7,4.66,33.5,61.7,2,46.8,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Frito-Lay-West,AZ,2,76.279,76.279,50.471,0.39,3.031,72.902,73.408,0.547,98.195,4.278,130.773,0.8163
EV-00134,134,6,2,86.9,63.6,2,0.7,4.66,33.5,61.7,2,46.8,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Frito-Lay-West,AZ,3,24.342,46.298,40.231,0.65,4.28,64.197,67.01,0.675,97.14,3.332,51.205,0.8317
EV-00134,134,6,2,86.9,63.6,2,0.7,4.66,33.5,61.7,2,46.8,0.0,0.143,1.0,Failure Predicted,Medium,Palletizer,0,Frito-Lay-West,AZ,4,9.813,45.073,81.865,0.659,4.45,78.088,72.104,0.361,92.504,3.575,47.542,0.8624
EV-00134,134,6,2,86.9,63.6,2,0.7,4.66,33.5,61.7,2,46.8,1.0,0.857,1.0,Failure Predicted,Medium,Palletizer,0,Frito-Lay-West,AZ,5,47.219,60.734,0.0,0.35,1.398,88.104,88.345,0.0,98.05,2.789,139.245,0.8766
EV-00134,134,6,2,86.9,63.6,2,0.7,4.66,33.5,61.7,2,46.8,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Frito-Lay-West,AZ,6,17.268,8.91,56.225,0.507,4.104,64.626,71.925,0.317,97.9,3.569,9.47,0.8613
EV-00134,134,6,2,86.9,63.6,2,0.7,4.66,33.5,61.7,2,46.8,0.0,0.0,0.5,Failure Predicted,Medium,Palletizer,0,Frito-Lay-West,AZ,7,82.19,102.083,211.956,0.28,1.864,61.105,59.223,0.26,94.25,2.036,138.119,0.7249
EV-00135,135,7,1,-1.0,29.8,4,9.1,2.74,36.6,47.5,5,139.0,0.0,0.0,0.5,Breakdown,Medium,Fryer,1,Frito-Lay-West,AZ,2,61.367,99.051,76.479,6.516,1.719,66.082,64.634,0.402,95.958,3.388,159.653,0.7765
EV-00135,135,7,1,-1.0,29.8,4,9.1,2.74,36.6,47.5,5,139.0,0.0,0.75,1.0,Breakdown,Medium,Fryer,1,Frito-Lay-West,AZ,3,18.628,118.337,56.379,9.017,2.519,66.346,61.548,0.498,89.964,3.393,57.863,0.7911
EV-00135,135,7,1,-1.0,29.8,4,9.1,2.74,36.6,47.5,5,139.0,0.0,0.25,1.0,Breakdown,Medium,Fryer,1,Frito-Lay-West,AZ,5,55.67,55.67,113.385,8.19,2.466,59.318,54.222,0.744,86.391,2.866,149.334,0.7478
EV-00135,135,7,1,-1.0,29.8,4,9.1,2.74,36.6,47.5,5,139.0,0.0,0.0,0.5,Breakdown,Medium,Fryer,1,Frito-Lay-West,AZ,7,100.141,60.0,48.609,3.64,1.096,65.492,73.316,0.305,98.067,3.116,401.246,0.7737
EV-00136,136,2,6,976.7,79.9,1,0.87,1.7,14.8,85.5,4,91.9,0.0,0.667,1.0,Working,High,Seasoning Train,0,Frito-Lay-West,AZ,0,0.0,20.746,94.007,0.895,1.609,97.276,85.183,0.401,98.658,4.05,28.769,0.9371
EV-00136,136,2,6,976.7,79.9,1,0.87,1.7,14.8,85.5,4,91.9,0.0,0.0,0.5,Working,High,Seasoning Train,0,Frito-Lay-West,AZ,1,60.22,76.725,53.503,0.675,1.341,80.821,70.836,0.543,99.055,3.663,125.465,0.8333
EV-00136,136,2,6,976.7,79.9,1,0.87,1.7,14.8,85.5,4,91.9,0.0,0.0,0.5,Working,High,Seasoning Train,0,Frito-Lay-West,AZ,2,49.422,99.504,24.125,0.66,1.169,75.652,74.437,0.266,100.0,4.641,37.052,0.8524
EV-00136,136,2,6,976.7,79.9,1,0.87,1.7,14.8,85.5,4,91.9,0.0,0.0,0.5,Working,High,Seasoning Train,0,Frito-Lay-West,AZ,3,29.658,33.495,21.466,0.739,1.459,74.096,62.978,0.527,90.037,3.836,72.34,0.8524
EV-00136,136,2,6,976.7,79.9,1,0.87,1.7,14.8,85.5,4,91.9,0.0,0.333,1.0,Working,High,Seasoning Train,0,Frito-Lay-West,AZ,4,21.471,24.439,74.778,0.845,1.482,75.732,74.053,0.79,95.872,3.5,41.374,0.87
EV-00137,137,2,6,-1.0,33.6,2,1.45,9.47,20.9,43.3,4,284.3,0.0,0.0,0.5,Breakdown,High,Case Packer,1,Modesto,CA,2,67.65,128.227,97.647,0.747,5.852,57.137,64.84,0.24,94.422,3.159,131.298,0.7432
EV-00137,137,2,6,-1.0,33.6,2,1.45,9.47,20.9,43.3,4,284.3,0.0,1.0,1.0,Breakdown,High,Case Packer,1,Modesto,CA,3,27.055,94.899,30.287,1.312,7.658,80.521,62.82,0.882,92.871,3.262,49.53,0.813
EV-00137,137,2,6,-1.0,33.6,2,1.45,9.47,20.9,43.3,4,284.3,0.0,0.0,0.5,Breakdown,High,Case Packer,1,Modesto,CA,5,37.096,56.318,87.615,0.725,2.841,86.452,81.481,0.353,91.7,4.192,65.332,0.8715
EV-00137,137,2,6,-1.0,33.6,2,1.45,9.47,20.9,43.3,4,284.3,0.0,0.0,0.5,Breakdown,High,Case Packer,1,Modesto,CA,7,92.837,120.982,83.723,0.58,3.788,75.852,84.533,0.194,95.575,3.059,220.533,0.7812
EV-00138,138,1,7,193.1,48.9,3,2.26,4.04,31.6,45.1,3,125.7,0.0,0.0,0.5,Failure Predicted,High,Seasoning Train,0,Dallas,TX,1,44.861,45.821,119.105,1.772,3.528,78.608,74.879,0.806,95.62,4.229,41.899,0.8446
EV-00138,138,1,7,193.1,48.9,3,2.26,4.04,31.6,45.1,3,125.7,0.0,0.0,0.5,Failure Predicted,High,Seasoning Train,0,Dallas,TX,2,55.204,82.001,32.568,2.009,2.449,59.487,69.347,0.789,95.47,3.681,72.296,0.7996
EV-00138,138,1,7,193.1,48.9,3,2.26,4.04,31.6,45.1,3,125.7,0.0,0.0,0.5,Failure Predicted,High,Seasoning Train,0,Dallas,TX,3,23.013,118.963,75.215,1.992,3.874,68.278,70.908,0.734,90.265,3.816,87.459,0.8121
EV-00138,138,1,7,193.1,48.9,3,2.26,4.04,31.6,45.1,3,125.7,0.0,0.5,1.0,Failure Predicted,High,Seasoning Train,0,Dallas,TX,4,6.579,38.094,190.566,2.301,3.629,74.385,65.218,0.706,95.026,3.075,32.886,0.8344
EV-00138,138,1,7,193.1,48.9,3,2.26,4.04,31.6,45.1,3,125.7,0.0,0.5,1.0,Failure Predicted,High,Seasoning Train,0,Dallas,TX,5,21.772,27.998,55.212,1.13,1.212,77.134,82.195,0.21,95.401,4.622,57.421,0.8991
EV-00138,138,1,7,193.1,48.9,3,2.26,4.04,31.6,45.1,3,125.7,0.0,0.0,0.5,Failure Predicted,High,Seasoning Train,0,Dallas,TX,7,113.338,123.089,82.856,0.904,1.616,75.003,61.622,0.0,97.564,2.964,401.939,0.7398
EV-00139,139,0,8,532.1,65.4,0,1.11,0.77,9.5,90.0,3,119.4,1.0,1.0,1.0,Working,High,Thermal Oil,0,Modesto,CA,0,0.0,11.75,74.96,1.088,0.728,98.638,87.865,0.0,95.366,3.911,69.384,0.9466
EV-00139,139,0,8,532.1,65.4,0,1.11,0.77,9.5,90.0,3,119.4,0.0,0.0,0.5,Working,High,Thermal Oil,0,Modesto,CA,1,49.894,69.744,84.549,0.917,0.62,81.988,65.232,1.118,91.78,4.039,32.851,0.8347
EV-00139,139,0,8,532.1,65.4,0,1.11,0.77,9.5,90.0,3,119.4,0.0,0.0,0.5,Working,High,Thermal Oil,0,Modesto,CA,2,40.214,81.71,0.0,0.831,0.457,73.681,64.776,0.914,97.012,4.01,58.001,0.842
EV-00139,139,0,8,532.1,65.4,0,1.11,0.77,9.5,90.0,3,119.4,0.0,0.0,0.5,Working,High,Thermal Oil,0,Modesto,CA,4,15.461,7.302,57.144,0.966,0.8,80.631,73.36,0.564,91.751,3.488,31.59,0.8879
EV-00140,140,0,8,1058.6,80.2,0,6.25,0.21,0.0,87.6,2,41.4,1.0,0.714,1.0,Working,Medium,Fryer,0,Topeka,KS,0,0.0,16.472,0.0,6.741,0.237,94.535,81.539,0.669,97.335,4.0,36.832,0.932
EV-00140,140,0,8,1058.6,80.2,0,6.25,0.21,0.0,87.6,2,41.4,0.0,0.0,0.5,Working,Medium,Fryer,0,Topeka,KS,1,38.525,39.768,0.0,5.045,0.182,86.745,74.738,0.628,88.817,3.633,25.005,0.8698
EV-00140,140,0,8,1058.6,80.2,0,6.25,0.21,0.0,87.6,2,41.4,0.0,0.0,0.5,Working,Medium,Fryer,0,Topeka,KS,2,60.458,86.529,50.568,4.365,0.141,66.373,75.255,0.388,92.401,3.252,69.973,0.8051
EV-00140,140,0,8,1058.6,80.2,0,6.25,0.21,0.0,87.6,2,41.4,0.0,0.286,1.0,Working,Medium,Fryer,0,Topeka,KS,4,11.175,17.478,14.94,5.928,0.185,81.31,70.841,1.1,90.903,4.027,24.516,0.8866
EV-00141,141,3,5,548.7,73.1,0,0.39,2.5,15.3,81.7,5,88.7,1.0,1.0,1.0,Working,Medium,Palletizer,0,Beloit,WI,0,0.0,18.154,71.109,0.414,2.621,94.043,84.637,0.0,96.219,4.28,31.117,0.9365
EV-00141,141,3,5,548.7,73.1,0,0.39,2.5,15.3,81.7,5,88.7,0.0,0.0,0.5,Working,Medium,Palletizer,0,Beloit,WI,1,52.939,69.809,16.19,0.361,1.961,85.637,85.637,0.453,99.029,3.569,84.839,0.8686
